,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
915,3741145,116.0259082,259.4418179,12.0624843,51149352.0,0.670107697,1.261051751,2458024.919,334.6345202,1.038775906,1
916,3703885,146.0679643,326.6178974,14.27710267,58643408.0,1.071607305,2.084889342,2457884.541,57.64269681,0.497096916,1
917,2475016,101.0543415,225.9643771,20.49352657,68891640.0,0.564172771,2.137388327,2458187.658,242.5004206,0.627808045,1
918,3579748,60.89126221,136.1570015,16.6507562,42516900.0,0.937160392,1.495866314,2457912.129,64.91414892,0.7345625,1
919,3761196,152.9519353,342.0109247,14.63999947,41056380.0,0.853315326,1.21722934,2457865.504,126.3110996,0.93566883,1
920,3596847,42.12646106,94.19763057,9.240986935,7777024.5,1.004521057,4.106348367,2457429.261,137.8238872,0.241271981,1
921,3012392,21.11324448,47.21064988,15.01562295,53937264.0,0.984118328,1.4816425,2458001.116,359.5564041,0.719983666,1
922,3289174,221.0828104,494.3561926,5.337314425,40188096.0,1.22843679,3.045210788,2458168.7,306.9266598,0.315537521,1
923,3771010,60.89126221,136.1570015,5.202505293,29789398.0,1.160138258,3.883435804,2457827.697,42.52968111,0.246116916,1
924,3611402,44.11182,98.63702813,21.20524596,51697076.0,0.594766723,1.082929479,2458021.731,332.7634883,1.282859472,1
925,3703780,133.2155667,297.8790628,13.19143401,57565256.0,1.078734141,1.578196009,2458237.495,207.4480101,0.643693112,1
926,2393569,231.5021222,517.6544822,7.402589777,33877264.0,0.730120313,1.40263993,2458130.62,243.5391762,0.895026745,1
927,3449126,192.5550782,430.5662442,11.53444639,67389080.0,0.603794603,1.609119133,2457642.479,133.8184561,0.846841905,1
928,3715299,139.4938229,311.9176705,15.15370602,32019638.0,0.741939156,3.694390775,2458384.373,245.4747337,0.298341254,1
929,2471984,76.65755735,171.4115092,5.932539247,34779036.0,0.794580898,1.257798226,2457846.825,145.7023205,0.948118639,1
930,3573839,101.0543415,225.9643771,3.650454694,41929776.0,1.290970938,2.995040917,2458067.295,339.0146566,0.314173113,1
931,3164411,253.8370294,567.5968529,11.58958381,45054412.0,1.128122105,3.347175839,2457893.279,31.57147545,0.294453104,1
932,3694130,96.50614696,215.7943048,29.6819751,22874044.0,0.60572408,2.838694206,2457725.16,120.0728979,0.436089107,1
933,3725758,96.50614696,215.7943048,6.866657001,65880504.0,1.092034329,2.385870235,2458154.027,294.012969,0.429806102,1
934,3512346,105.8168859,236.6137501,13.31320239,61866852.0,1.055101342,1.53829137,2457809.422,127.5433457,0.667492881,1
935,3770988,58.15070396,130.028927,9.390630259,37536336.0,0.499482951,1.266058524,2458043.004,309.4918003,1.188316647,1
936,3638379,231.5021222,517.6544822,12.78785611,48535428.0,1.082911345,1.593824096,2458244.958,204.3872608,0.63656227,1
937,3763272,84.05334021,187.9489824,24.6791052,52883784.0,0.904734746,2.588822415,2457640.275,153.7875864,0.426920773,1
938,2309214,221.0828104,494.3561926,6.66854993,12915976.0,0.809915446,1.151421281,2458022.607,337.563534,1.01489433,1
939,3337145,92.16265485,206.0819612,7.983295507,41272248.0,1.051886548,1.439783075,2458054.612,321.6464523,0.708783144,1
940,3653469,211.1324448,472.1064988,6.721064512,73413224.0,1.244932028,2.095213144,2458239.408,250.898452,0.456668497,1
941,3083026,384.1978911,859.0926012,3.328928471,53130012.0,1.12013701,2.716359387,2458103.268,321.8753357,0.370976906,1
942,3638286,27.83267681,62.23575734,11.11491643,53224908.0,0.493696377,1.349772425,2458122.837,223.7449718,1.11376965,1
943,3458579,80.27031673,179.4898848,14.21819054,50682868.0,0.295549126,1.36487953,2457919.833,105.1029205,1.302922961,1
944,3256321,101.0543415,225.9643771,25.91207736,70961008.0,0.418511696,1.083676625,2457903.163,147.379977,1.514127669,1
945,3519518,35.03926411,78.35017643,16.643617,60080236.0,0.874772962,1.184271197,2458095.081,270.7607458,0.94351884,1
946,3767164,44.11182,98.63702813,16.71305266,54262124.0,0.712873688,1.141895106,2457908.212,101.8499399,1.103606874,1
947,3445543,76.65755735,171.4115092,17.10120337,48886852.0,0.663512522,1.13910192,2458107.796,236.4116193,1.151847007,1
948,2318450,265.8,594.3468684,5.270100272,48453356.0,1.22239472,1.667815741,2457825.543,99.2628868,0.567354971,1
949,3740038,116.0259082,259.4418179,10.71067269,65286268.0,1.191129542,2.664803817,2458410.426,209.0753864,0.368175418,1
950,3759986,127.2198785,284.4722965,20.18458138,40969252.0,0.818993805,1.218217181,2457874.317,120.9753118,0.958727209,1
951,3667133,76.65755735,171.4115092,6.210150083,27732816.0,1.185145092,2.614135536,2457751.266,93.82197973,0.376441077,1
952,3545705,25.38370294,56.75968529,15.86581839,58427312.0,0.736096936,1.110865765,2457885.975,127.192235,1.110610767,1
953,3136736,127.2198785,284.4722965,3.907159534,30308656.0,0.94844926,1.410568827,2457767.542,25.35762422,0.769399963,1
954,3766177,80.27031673,179.4898848,4.597611161,42621188.0,0.924033426,1.413589243,2458162.597,233.5664271,0.779987158,1
955,3750677,192.5550782,430.5662442,12.0548315,33129246.0,0.701950286,2.18141052,2457968.079,18.45977884,0.569377867,1
956,3154513,152.9519353,342.0109247,17.10999488,63085680.0,0.635084527,1.262086345,2457644.054,313.5356912,1.066815691,1
957,3709252,101.0543415,225.9643771,16.66943758,62459844.0,0.589911186,1.332155766,2457989.179,11.84349924,1.046155638,1
958,3547677,58.15070396,130.028927,11.37398563,18742216.0,1.02857859,3.998958235,2458325.391,279.6560208,0.247295479,1
959,3772394,46.63961713,104.2893544,7.035845197,29350738.0,1.057881742,1.195234897,2458066.897,305.2703419,0.824277708,1
960,3699445,96.50614696,215.7943048,8.726138474,9941833.0,0.912918114,2.70730562,2457826.347,70.48161678,0.404711878,1
961,3141531,116.0259082,259.4418179,15.86311142,59057884.0,0.704204881,1.313899396,2458026.531,334.6880052,0.972374729,1
962,3483296,278.3267681,622.3575734,6.915016667,66655532.0,0.968168594,1.602986261,2457451.363,100.8422475,0.676171274,1
963,3773653,96.3285397,215.3971629,12.04417742,16558046.0,0.621855017,1.200453695,2458037.557,318.0062358,1.133224982,1
964,3523340,139.4938229,311.9176705,11.84799219,22502812.0,0.917645514,2.323391555,2458283.313,224.8790141,0.477774614,1
965,3653903,73.20739893,163.6967205,6.538779598,9064885.0,0.979499663,2.518316182,2458373.08,201.2284033,0.426141329,1
966,3654520,73.20739893,163.6967205,5.305359283,19806100.0,0.83906583,1.361530182,2457812.266,160.7446862,0.853962078,1
967,3602839,38.41978911,85.90926012,12.75228324,42017328.0,0.812591948,1.160045035,2457920.341,80.65477585,1.006186094,1
968,3554640,44.11182,98.63702813,16.37460115,38071340.0,0.775895394,1.163043081,2458085.441,272.2960704,1.032530822,1
969,3378562,175.6123185,392.6810818,11.64454628,18792358.0,1.024373216,2.027708653,2457662.353,176.7910441,0.522823138,1
