,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
500,3513745,96.50614696,215.7943048,17.09631997,55475272.0,1.106542939,1.270339625,2458178.058,224.9242915,0.760742151,1
501,3743127,31.95618867,71.45621017,13.46459163,57768296.0,0.64623596,1.107572995,2457918.77,98.09674928,1.200260856,1
502,3739155,13.94938229,31.19176705,16.27035396,41810856.0,0.56438646,1.045355734,2457492.031,220.0515022,1.364943189,0
503,3079950,127.2198785,284.4722965,22.51832491,65016488.0,0.63242056,1.235328894,2458143.7,203.6078084,1.092121961,1
504,3406027,15.29519353,34.20109247,4.684853486,43567052.0,0.85851761,1.163200041,2458169.094,196.5024014,0.969769036,0
505,3184473,27.83267681,62.23575734,5.438589124,3983898.5,1.039498166,2.358762861,2458054.92,335.7830328,0.445004052,0
506,3442842,265.8,594.3468684,25.72418323,30887734.0,0.949902868,4.047655815,2457675.477,81.10097125,0.249523937,2
507,3255464,384.1978911,859.0926012,7.82556428,57700968.0,0.659998524,1.07207123,2457529.117,87.29633057,1.222928315,1
508,3736517,9.650614696,21.57943048,11.92157244,288381.25,0.800347157,2.189037481,2458085.21,314.3109165,0.539357063,0
509,3741442,4.836764882,10.81533507,10.89735211,22324196.0,0.937788632,1.846420019,2458057.17,325.9945887,0.600062379,0
510,3465534,60.89126221,136.1570015,7.857557514,18542888.0,0.654609319,1.337137338,2457856.371,142.9385362,0.99174021,1
511,3449135,66.76594135,149.2931834,11.75402235,18552290.0,1.108511578,3.927894351,2457824.682,43.36412661,0.246642536,1
512,3719182,10.10543415,22.59643771,15.14707555,1360002.875,0.670702267,2.117080999,2458298.658,181.4304842,0.598908611,0
513,3605257,4.212646106,9.419763057,12.70728978,16642088.0,0.711459849,2.48363567,2458340.136,194.2183772,0.488116286,0
514,3591688,30.51792326,68.24015094,5.092978303,1968830.5,0.99591608,1.969875294,2457892.607,58.88878053,0.545805831,0
515,3275510,152.9519353,342.0109247,13.42518257,4406454.0,0.732699319,1.37925399,2457914.969,77.686904,0.908285954,2
516,3694462,18.38886721,41.1187571,4.823898633,60106416.0,0.887767716,1.844104467,2458076.2,313.2636057,0.617388454,0
517,3644816,73.20739893,163.6967205,8.693550195,15020274.0,1.066241662,3.131395323,2457618.836,123.7152108,0.324146809,1
518,2355046,334.6223745,748.2383761,7.54190726,71767928.0,0.904480727,1.580158628,2457965.665,24.79516197,0.711793516,1
519,3532401,116.0259082,259.4418179,11.3915945,44295596.0,0.680231713,1.179819419,2458142.433,204.0286785,1.098909033,1
520,2162120,201.6299194,450.8582062,15.36709389,11862562.0,0.466879801,1.709075614,2458206.422,181.1550926,0.868508511,2
521,3402205,16.77084622,37.50075218,20.95374467,46938112.0,0.885102853,3.174014281,2457707.008,100.0454811,0.340880134,1
522,3733135,9.650614696,21.57943048,4.297627916,1311429.75,0.968002541,1.297761025,2458161.98,228.0084844,0.817385979,0
523,3351834,116.0259082,259.4418179,11.52542224,16449784.0,0.784969593,1.567185188,2457847.9,117.9247383,0.772769944,1
524,3102683,101.0543415,225.9643771,11.73929409,48683492.0,0.44619445,1.567017254,2458094.415,268.3465264,0.975921526,2
525,3666733,29.14439045,65.16883822,5.772196918,60424960.0,1.048481369,1.536922777,2457869.144,88.08560387,0.67058897,0
526,3573154,242.4124811,542.0507863,7.775284323,56671204.0,1.027904052,1.414541874,2458070.767,308.6824689,0.730317372,1
527,3184470,96.50614696,215.7943048,8.695490769,3899950.0,0.818459067,1.646192702,2458112.923,279.0026292,0.720469695,1
