,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,HAZARDOUS,RISK_CATEGORY
1441,3172328,121.4940408,271.6689341,3.698820127,72423648.0,1.054133444,2.445638818,2457976.83,10.07815476,0.425784052,0,1
1442,3313180,402.3045798,899.5803882,25.06974433,37205992.0,0.24270291,2.569479989,2458064.041,322.4389892,0.591130983,0,2
1443,3009717,211.1324448,472.1064988,18.64050281,16067923.0,0.577150818,1.249311759,2457888.109,126.9298278,1.129361296,0,2
1444,3672464,35.03926411,78.35017643,9.087188753,46318816.0,0.565726612,1.247977767,2457973.238,31.11384184,1.141298681,0,1
1445,3596264,46.19074603,103.2856481,15.97490519,65077720.0,0.945492156,1.197964221,2457873.109,113.1658082,0.888335654,0,1
1446,3384185,44.11182,98.63702813,13.75463347,44489124.0,0.854381403,1.179598365,2457967.058,32.13821305,0.961012695,0,1
1447,3157482,334.6223745,748.2383761,14.87159715,67337200.0,1.177182189,2.433938313,2458221.715,270.1328556,0.406243192,0,2
1448,3768613,84.05334021,187.9489824,15.76937557,72734736.0,0.572266154,1.209870386,2457955.316,52.94473125,1.17175713,0,1
1449,3131064,581.5070396,1300.28927,13.60459079,63927776.0,1.051142725,2.796754681,2458423.909,203.6226095,0.369329366,0,2
1450,3772982,28.8638977,64.54163735,5.475159933,11619784.0,0.947677285,1.225157152,2458168.032,214.1831525,0.870380422,0,0
1451,3641081,84.05334021,187.9489824,26.21982132,30163748.0,0.66702066,2.832473614,2458088.108,322.6936717,0.425834787,0,1
1452,3394543,175.6123185,392.6810818,27.06097318,51763660.0,0.563573927,1.800723602,2457785.993,164.4894217,0.766824314,1,2
1453,3673545,133.2155667,297.8790628,13.05728329,11077326.0,0.798643199,1.726135756,2458006.811,355.6146553,0.694886741,0,1
1454,2168044,421.2646106,941.9763057,22.6797166,46104296.0,0.703228126,1.258764876,2458150.624,207.7161256,1.014385158,0,2
1455,3748472,11.08038821,24.77650126,3.964090366,21285950.0,0.835922839,1.168455684,2458097.776,264.4382556,0.982379873,0,0
1456,3736807,8.801465209,19.68067451,8.778898257,576471.9375,0.717860228,1.27447504,2458026.627,334.1003632,0.991300746,0,0
1457,3276398,101.0543415,225.9643771,6.398311958,33663012.0,0.723029685,1.194181473,2458044.214,314.0948448,1.050132612,0,1
1458,3768021,10.10543415,22.59643771,5.579704172,43508036.0,0.889089742,1.371166357,2458162.657,226.9701807,0.820375332,0,0
1459,3702966,221.0828104,494.3561926,29.24122454,58191792.0,0.629914102,2.316236332,2458234.514,230.9943101,0.551272958,0,2
1460,3773650,133.5841639,298.7032712,15.67869704,29137866.0,0.538522793,1.209601643,2457968.782,38.25533,1.206120092,0,1
1461,3604990,13.94938229,31.19176705,8.512338273,69907648.0,0.944885371,2.05188942,2458120.637,295.4427194,0.537363182,0,0
1462,3367126,265.8,594.3468684,13.81495661,33047286.0,0.887759699,1.885089781,2458030.229,221.3003814,0.603753449,0,2
1463,3477703,3.841978911,8.590926012,9.02449111,23350222.0,0.512463863,1.22065632,2458026.581,328.1339407,1.221816674,0,0
1464,2365424,110.8038821,247.7650126,10.87387065,29677686.0,0.82054745,1.159163324,2458111.901,248.5105687,1.000798043,1,2
1465,3702316,265.8,594.3468684,11.58012843,63856560.0,1.24050823,3.490396331,2458261.46,289.3021737,0.270914835,0,1
1466,3160847,278.3267681,622.3575734,4.9054524,41251924.0,1.255390977,3.8934187,2457453.234,130.5831387,0.238610093,0,1
1467,2068347,278.3267681,622.3575734,9.37626752,67095564.0,0.597207058,1.328548495,2457849.953,157.0428577,1.043151362,1,2
1468,2436037,506.4714588,1132.504611,26.47260094,38239644.0,0.636941424,3.102919628,2457902.078,37.93675223,0.385448062,0,2
1469,3662283,192.5550782,430.5662442,26.01605786,25067180.0,0.592216124,2.820139934,2457596.873,178.5038863,0.442249709,0,2
1470,3711784,133.2155667,297.8790628,12.09499804,29907784.0,0.993847493,2.465634308,2457981.584,8.195054526,0.433243935,0,1
1471,3650848,12.72198785,28.44722965,18.17770636,32783430.0,0.739964594,1.80524301,2458208.42,217.2548101,0.686537476,0,0
1472,3763628,8.801465209,19.68067451,20.51525089,73896800.0,0.961620421,1.891240724,2458296.084,188.9946802,0.578532973,0,0
1473,3381348,21.11324448,47.21064988,19.76588644,53620476.0,0.421082546,1.035822976,2458085.368,225.4624193,1.58526541,0,1
1474,3713306,20.16299194,45.08582062,3.078519851,11541531.0,1.057224297,1.413434695,2458107.277,283.3509066,0.71784364,0,0
1475,3781304,3.593808873,8.036000938,11.62963976,46754632.0,0.795449604,1.060614528,2458110.466,238.7678626,1.102451773,0,0
1476,3703372,121.4940408,271.6689341,18.253267,26150712.0,0.835003038,1.285528441,2458123.694,248.7830992,0.902780109,0,1
1477,3673825,16.77084622,37.50075218,5.032220599,3481287.0,1.019837999,1.081115187,2457948.084,47.98336775,0.915428658,0,0
1478,3618493,4.836764882,10.81533507,3.048232462,21053092.0,0.964079429,1.206418767,2457859.95,122.5294732,0.871786067,0,0
1479,2495829,483.6764882,1081.533507,32.18140589,35621840.0,0.222740809,1.906274507,2457979.537,18.81210291,0.897389304,0,2
1480,3727041,36.69061375,82.04270649,6.036518819,24474716.0,1.085858332,2.103612768,2457983.219,8.45726344,0.489407996,0,0
1481,3390647,105.8168859,236.6137501,16.06106628,73313632.0,0.43978349,1.372505423,2458106.755,238.5895015,1.142636037,1,2
1482,3771609,19.97813652,44.67247133,9.664551524,24879512.0,0.678803016,1.18733243,2458062.949,291.7098496,1.09353912,0,0
1483,3582665,110.8038821,247.7650126,9.304081122,36224636.0,1.065329309,3.041927665,2458081.655,332.820889,0.334904709,0,1
1484,3333611,242.4124811,542.0507863,15.3113551,50700768.0,0.69282166,1.632083413,2458207.277,197.3914266,0.78639588,0,2
1485,3409708,319.5618867,714.5621017,11.15012404,66935936.0,1.030021378,1.82286372,2458184.456,253.5768031,0.578525687,0,2
1486,3702310,14.60679643,32.66178974,12.40795547,2587895.5,0.68323164,1.529765077,2457792.056,176.5090839,0.846794275,0,0
1487,3402642,19.25550782,43.05662442,2.766245988,26528352.0,0.995375326,1.422438268,2457965.869,25.67916881,0.741506299,0,0
1488,3423199,121.4940408,271.6689341,5.627192068,25722142.0,1.149203462,3.106834834,2458096.335,329.5725515,0.317497841,0,1
1489,3428255,69.91252322,156.3291544,16.24415459,16568694.0,0.523337601,1.242493889,2457967.435,39.28204118,1.188023911,0,1
1490,3670633,3.669061375,8.204270649,10.9979727,36730756.0,0.940290496,1.192632338,2458054.784,311.4199151,0.894924405,0,0
1491,3164418,192.5550782,430.5662442,32.19421419,15101005.0,0.188912369,2.150322781,2457961.967,30.02453687,0.779180806,1,2
1492,3728934,44.11182,98.63702813,18.72621882,49475320.0,0.950137529,3.132277754,2458412.716,220.6847637,0.337966221,0,1
1493,3666685,14.60679643,32.66178974,15.32280725,71804912.0,0.440809612,1.037135922,2458044.549,291.6568037,1.551534451,0,0
1494,3647009,8.801465209,19.68067451,7.339140833,10631156.0,0.894825363,1.404419606,2457820.163,144.1965902,0.799597081,0,0
1495,3160853,146.0679643,326.6178974,17.00915799,63890660.0,0.620973601,1.194714545,2458148.397,191.4815187,1.139428767,0,1
1496,2467527,334.6223745,748.2383761,8.293615433,20188048.0,1.068770694,2.385007766,2457659.136,148.2605046,0.434317524,0,1
1497,3757411,350.3926411,783.5017643,22.13507079,16415599.0,0.484442606,4.053423474,2457538.854,133.1313365,0.288384261,1,2
1498,3745056,152.9519353,342.0109247,7.812768807,50910128.0,1.283461904,1.594611372,2458224.87,231.8963282,0.570947659,0,1
1499,2090416,483.6764882,1081.533507,24.36345562,67884888.0,0.860834483,2.529122644,2457919.652,36.11013318,0.446640148,1,2
1500,3745504,121.4940408,271.6689341,31.55755203,64793316.0,0.639497566,3.10018732,2458333.791,231.5244806,0.385475299,1,2
1501,3020944,221.0828104,494.3561926,15.13193258,59837660.0,0.658704149,1.604176811,2458014.584,184.6758747,0.818948337,0,2
1502,3485631,26.58,59.43468684,11.12876022,41634860.0,0.663023021,1.815305753,2457792.731,148.4540805,0.714513911,0,0
1503,3776033,132.6034968,296.5104328,13.8133903,41845276.0,1.173540603,3.442805962,2457962.344,10.72428223,0.281061564,0,1
1504,3682230,201.6299194,450.8582062,26.37675866,57249604.0,0.790505171,1.730697999,2457842.909,109.7408604,0.696365586,1,2
1505,3603226,231.5021222,517.6544822,21.14136015,67710816.0,1.125903097,2.579548355,2458015.73,354.0477732,0.390829535,0,2
1506,3602022,192.5550782,430.5662442,5.985974588,24805674.0,1.14205545,3.289039406,2458432.507,230.8860811,0.298870119,0,1
1507,3765702,23.15021222,51.76544822,11.64611137,44981772.0,0.771325821,1.055192397,2457869.526,147.9107629,1.129309691,0,0
1508,2152742,402.3045798,899.5803882,18.26078706,74490296.0,0.229137917,1.527310683,2457980.802,23.58938531,1.197556188,0,2
1509,3644727,8.801465209,19.68067451,5.731675609,43335792.0,0.903707153,1.362717228,2457862.649,112.627832,0.817028521,0,0
1510,3601338,17.56123185,39.26810818,7.976306021,3848609.75,0.994667299,1.811563908,2457802.461,117.4398424,0.593012561,0,0
1511,3758926,110.8038821,247.7650126,16.21066907,37509824.0,0.853338883,1.06728498,2458108.274,247.124224,1.047334926,1,2
1512,3709250,139.4938229,311.9176705,17.44218557,68173744.0,0.293488718,1.462972353,2458143.242,189.060643,1.197543435,0,1
1513,3744991,22.10828104,49.43561926,3.737354487,21249246.0,1.071642047,1.534505695,2457968.829,20.98494514,0.662598608,0,0
1514,3727666,35.03926411,78.35017643,10.78448855,15562625.0,0.632384624,1.090496357,2458004.164,355.4836238,1.232724854,0,1
1515,3738928,66.76594135,149.2931834,7.124070318,41096072.0,1.015435553,1.464902813,2457926.302,52.9514236,0.713645729,0,1
1516,3744813,23.15021222,51.76544822,19.72193791,60689296.0,0.574642825,2.749306403,2458177.769,278.4544441,0.460010235,0,1
1517,3552290,421.2646106,941.9763057,10.94422795,68162048.0,1.287703399,3.556944979,2458332.562,273.1890107,0.261430152,0,2
1518,3565395,63.76097899,142.5738833,12.65062427,33411626.0,1.028448396,1.591853505,2457968.109,21.28871808,0.657237098,0,1
1519,3024691,334.6223745,748.2383761,16.00172285,54475764.0,1.276953154,1.752443395,2457670.549,68.70620277,0.528706778,0,2
1520,3750676,6.376097899,14.25738833,5.211210652,14484657.0,0.90159055,1.074079892,2458088.383,271.7773266,1.003869626,0,0
1521,3002856,265.8,594.3468684,23.7053659,27025644.0,0.666195549,3.186037685,2458065.428,336.0605206,0.368706002,1,2
1522,3741971,8.405334021,18.79489824,6.525810108,2589869.5,0.886016386,1.483003822,2457830.845,129.7067036,0.764532443,0,0
1523,3745111,24.24124811,54.20507863,24.32400437,66626588.0,0.449887378,1.054823232,2458027.394,319.3813796,1.510322153,0,1
1524,3147315,42.12646106,94.19763057,6.707828344,65405112.0,1.052422657,1.486410155,2457901.65,68.12007715,0.689124854,0,0
1525,3432642,192.5550782,430.5662442,18.89432695,47355656.0,0.260512932,1.374468298,2458101.469,225.3612921,1.333459748,0,2
1526,3619158,16.77084622,37.50075218,14.09974994,61738508.0,1.030701021,1.366286971,2458165.356,236.1616512,0.751190834,0,0
1527,3735612,24.24124811,54.20507863,8.158833415,1285256.5,0.833613784,1.525803155,2457887.778,86.70622291,0.769204875,0,0
1528,3517314,15.29519353,34.20109247,16.75473182,55615548.0,1.009074411,2.243638758,2458332.518,202.2234262,0.475204359,0,0
1529,3117424,152.9519353,342.0109247,8.039686403,61625328.0,0.84203914,1.733958636,2457751.43,167.9390558,0.67426535,0,1
1530,2053409,483.6764882,1081.533507,14.35589252,37205676.0,0.781763383,3.420976286,2458114.064,323.2554578,0.323556652,0,2
1531,3634612,6.676594135,14.92931834,13.9736529,65755376.0,1.004296648,1.098024889,2458001.9,358.7198072,0.914535057,0,0
1532,3686148,211.1324448,472.1064988,11.26596965,65843232.0,1.224926422,3.257112458,2458200.963,301.106053,0.293789073,0,1
1533,3560816,105.8168859,236.6137501,16.58928554,31870234.0,0.690961495,1.424048765,2457890.3,99.87650055,0.906317467,0,1
1534,3529624,69.91252322,156.3291544,16.64138682,37263224.0,0.985379883,3.160289252,2457573.805,140.9207214,0.330260862,0,1
1535,3669052,11.08038821,24.77650126,10.67300174,34021660.0,0.516534568,1.680978341,2458095.153,278.9998403,0.855759866,0,0
1536,3467261,101.0543415,225.9643771,14.61273053,44674524.0,0.785829748,1.306778416,2458115.624,253.980708,0.920910012,0,1
1537,3076622,66.76594135,149.2931834,8.606627433,73996728.0,0.972406056,1.920253289,2458260.983,212.4013446,0.566634652,0,1
1538,3740104,42.12646106,94.19763057,14.08182053,56623188.0,0.637719686,1.408079251,2458085.037,279.4616002,0.952696664,0,1
1539,3363697,44.11182,98.63702813,10.16765145,49053080.0,0.685260161,1.060096132,2458120.359,215.091144,1.208990597,0,1
1540,2235756,483.6764882,1081.533507,20.40255041,15617603.0,0.840035173,1.426665509,2458081.348,293.9568104,0.816879137,1,2
1541,3528338,133.2155667,297.8790628,14.15110901,67448992.0,0.689097137,1.5315278,2457997.71,2.35010907,0.842434703,0,1
1542,3635076,76.65755735,171.4115092,16.57656815,20962538.0,0.760090013,1.96692095,2458076.176,313.1533224,0.619040042,0,1
1543,3471974,38.41978911,85.90926012,6.187835242,25228576.0,1.102046177,3.046009005,2458420.062,221.55474,0.329975944,0,0
1544,3736412,8.405334021,18.79489824,5.115821278,26523294.0,0.816485721,1.185231338,2458180.914,182.4117523,0.984339769,0,0
1545,3745033,18.38886721,41.1187571,11.25141785,17826038.0,0.995589175,3.180101041,2458544.39,182.3081738,0.326705661,0,0
1546,3670097,253.8370294,567.5968529,4.856678319,64932892.0,1.297915014,2.131070329,2457752.356,108.944331,0.439036497,0,1
1547,3022975,133.2155667,297.8790628,9.996323207,7063850.5,0.940378154,2.856351281,2458190.99,288.2193695,0.376820562,1,2
1548,3589297,305.1792326,682.4015094,10.38700852,55932984.0,1.134709659,3.511545496,2458410.272,245.9391871,0.278352088,0,2
1549,3748478,22.10828104,49.43561926,11.99414726,3745282.5,0.931423492,3.463323399,2457524.233,144.1113981,0.302585607,0,0
1550,2373503,265.8,594.3468684,6.762149439,69102648.0,1.021941532,1.820300011,2458228.108,227.5825279,0.5817784,0,1
1551,3550129,305.1792326,682.4015094,10.63518507,23955656.0,0.834690574,2.145849024,2458079.108,317.4135378,0.541759734,0,2
1552,2482796,334.6223745,748.2383761,15.09376959,49162080.0,0.551525523,1.367558869,2458168.387,183.9544626,1.048595422,1,2
1553,3549618,167.7084622,375.0075218,13.24262474,49360996.0,0.808005863,1.387590461,2457927.853,62.24995971,0.856880628,1,2
1554,3601557,63.76097899,142.5738833,13.16235186,43957680.0,1.013638181,1.814490878,2457921.272,46.43860893,0.586138476,0,1
1555,3065518,92.16265485,206.0819612,16.59953789,57899352.0,1.063005302,1.185054018,2458034.581,331.8129907,0.827060762,0,1
1556,3758923,5.815070397,13.0028927,13.76272066,58854116.0,0.627614642,1.117837787,2458027.854,326.9325722,1.208890716,0,0
1557,3678609,10.58168859,23.66137501,7.908389973,10946097.0,0.937133852,1.381507907,2458165.498,229.7200396,0.789584451,0,0
1558,3134264,183.8886721,411.187571,9.18315873,30407598.0,0.667281153,1.266372361,2457872.897,132.294741,1.036766802,0,1
1559,3147555,139.4938229,311.9176705,19.3288245,36841752.0,0.813784439,2.442685985,2457939.933,28.73173076,0.474382173,1,2
1560,3177202,19.25550782,43.05662442,16.47087003,43621996.0,0.581571963,1.054508396,2458043.323,302.9552518,1.332116234,0,1
1561,2163191,350.3926411,783.5017643,13.96512733,15382824.0,0.982546224,2.687838561,2457848.111,60.41387127,0.396443839,0,2
1562,3388354,116.0259082,259.4418179,9.705763026,34561840.0,0.666576534,1.266861836,2458041.022,317.9807895,1.036939857,0,1
1563,3752432,36.69061375,82.04270649,11.37670239,12380009.0,0.464625135,1.08666122,2458118.021,190.4385077,1.442816527,0,1
1564,3576785,18.38886721,41.1187571,5.209368427,2910066.75,1.006857062,1.874281929,2458303.528,187.2627555,0.570036615,0,0
1565,2368790,291.4439045,651.6883822,15.42087531,70497704.0,1.202008458,2.020327739,2458201.441,263.1587743,0.4819398,0,2
1566,3557844,66.76594135,149.2931834,18.77492892,55064100.0,0.608696195,1.07088608,2457974.059,33.86297991,1.280699214,0,1
1567,3467313,201.6299194,450.8582062,31.75419309,68134184.0,0.65949772,3.434191065,2458419.837,218.8631145,0.336571108,0,2
1568,3368294,88.01465209,196.8067451,13.09017014,70555432.0,0.430490772,1.589230309,2458159.381,205.6934071,0.97120737,0,1
1569,3117427,35.03926411,78.35017643,6.384728671,40419572.0,0.586268102,1.255377237,2458079.805,271.5412878,1.11542422,0,0
1570,3709958,167.7084622,375.0075218,20.34830009,23680290.0,0.719836944,3.292182704,2458173.518,299.9801776,0.346900152,0,2
1571,2369986,201.6299194,450.8582062,18.55462983,35325576.0,0.220479619,1.242536197,2458037.65,301.4758457,1.575344481,0,2
1572,3586025,319.5618867,714.5621017,16.54351445,32306362.0,0.715871708,1.759999486,2457497.378,73.79213151,0.715578028,0,2
1573,3552666,265.8,594.3468684,23.89020717,56955236.0,1.16650498,1.942590265,2458350.911,181.8129377,0.508508278,0,2
1574,3471585,12.72198785,28.44722965,23.69987137,69715352.0,0.49603748,1.02368426,2457910.789,133.4904732,1.488000076,0,0
1575,3713009,231.5021222,517.6544822,10.7945796,36331188.0,0.977464422,1.75187487,2457759.477,149.0119007,0.61824808,0,1
1576,3367721,31.95618867,71.45621017,13.72443597,43841524.0,0.810930794,1.149753786,2457951.267,49.99152618,1.015400721,0,1
1577,3459484,60.89126221,136.1570015,25.95353357,63507544.0,0.565079795,1.503680388,2457957.838,39.96875088,0.936879733,0,1
1578,3768016,63.76097899,142.5738833,16.01131427,59553232.0,0.538078039,2.06276105,2457861.406,92.44565546,0.664628318,0,1
1579,3754384,23.15021222,51.76544822,4.427004805,26800898.0,0.979409352,1.126823458,2458048.167,316.5277746,0.911988804,0,0
1580,3743122,13.32155667,29.78790628,15.61070025,7202868.0,1.025512764,1.438493948,2457907.412,67.09373442,0.720752633,0,0
1581,3595889,278.3267681,622.3575734,1.041673375,60790808.0,1.247731044,3.143455751,2458244.584,286.053778,0.302953657,0,0
1582,3672907,167.7084622,375.0075218,18.42550969,65968624.0,0.544369523,1.15222879,2458036.744,314.2790595,1.261480441,0,1
1583,2413260,350.3926411,783.5017643,19.29442544,44768532.0,0.480312662,1.072878167,2458020.892,330.6324316,1.440163637,1,2
1584,3612844,242.4124811,542.0507863,10.88108572,44507088.0,1.161638049,4.087439123,2457732.835,62.04639157,0.231805977,0,1
1585,3723815,96.50614696,215.7943048,5.793710809,27297996.0,1.084008773,1.877905356,2457937.369,34.52485058,0.546877899,0,1
1586,3723829,55.53349116,124.1766613,18.78016914,59616164.0,0.892880965,1.288473147,2457943.867,49.00374559,0.865286261,0,1
1587,3709926,13.94938229,31.19176705,8.52100132,1289695.0,0.958967656,2.845478833,2458048.671,341.9032251,0.375674613,0,0
1588,3346460,139.4938229,311.9176705,27.9021017,59907336.0,0.653630822,1.688932981,2458110.143,274.7506398,0.777520637,1,2
1589,3758924,192.5550782,430.5662442,5.466562449,55124796.0,1.272031072,1.899585653,2457684.432,155.994378,0.493546434,0,1
1590,3551070,42.12646106,94.19763057,4.282842562,38941544.0,1.147747283,2.99294438,2457731.154,89.11477898,0.330856544,0,0
1591,3608934,384.1978911,859.0926012,5.606924086,54228084.0,1.216927243,3.502939037,2457476.752,142.3892533,0.271865767,0,1
1592,3432563,441.1182,986.3702813,16.19210845,73832744.0,1.081794864,2.870801619,2457868.857,46.70053756,0.354752404,0,2
1593,3336867,80.27031673,179.4898848,7.905590262,38634564.0,1.021360141,1.20635329,2458114.291,264.5954598,0.838417013,0,1
1594,3550041,63.76097899,142.5738833,15.78636024,38981756.0,1.001510191,3.996495126,2458416.742,256.1516402,0.24949049,0,1
1595,2490684,350.3926411,783.5017643,32.33000718,65958092.0,0.570004382,1.990336594,2458075.587,308.9061558,0.680459618,0,2
1596,3486442,105.8168859,236.6137501,27.79615637,68854464.0,0.498980391,1.308445252,2457972.767,31.81696326,1.147250903,1,2
1597,3605006,23.15021222,51.76544822,12.87232106,53491640.0,0.938519495,1.036861271,2458022.196,338.2157444,1.004090449,0,0
1598,2385605,421.2646106,941.9763057,12.83110969,42390140.0,0.728696361,2.684329902,2457635.138,161.533843,0.442119451,1,2
1599,3258075,183.8886721,411.187571,15.59711318,19229310.0,0.705059463,1.864094819,2458022.163,345.335259,0.676961218,0,1
1600,3512698,16.0160338,35.8129403,10.72286308,17705760.0,0.976991674,2.182329773,2458213.382,254.3187913,0.496430372,0,0
1601,3757425,160.160338,358.129403,10.59646069,31168836.0,0.687465744,2.052200101,2457732.104,164.9980003,0.614755856,0,1
1602,2209215,38.41978911,85.90926012,13.19383511,45104476.0,0.869197934,1.108603648,2457858.1,142.719755,1.002247514,0,1
1603,3760959,11.60259082,25.94418179,2.708447984,23989104.0,0.972748774,1.265779028,2458070.098,302.0701576,0.832348744,0,0
1604,3663258,10.58168859,23.66137501,15.74075629,64278324.0,0.567980593,1.290169488,2457956.558,48.36191612,1.100595884,0,0
1605,2222008,441.1182,986.3702813,14.49617218,46152880.0,1.060442775,3.663893837,2457709.489,79.0036423,0.271479985,0,2
1606,3648534,116.0259082,259.4418179,8.722581806,18428862.0,1.11537136,3.337180841,2457759.734,71.43816384,0.296712292,0,1
1607,2387871,402.3045798,899.5803882,22.08327625,51241496.0,0.840277738,3.361794721,2457799.472,65.05943128,0.323633717,0,2
1608,3519519,21.11324448,47.21064988,10.93347241,37065352.0,0.749315727,1.107402247,2458150.963,194.2092692,1.101869482,0,0
1609,2474611,384.1978911,859.0926012,7.825540777,57700788.0,0.660005456,1.071620866,2458117.781,216.5184517,1.223398094,0,1
1610,3293789,175.6123185,392.6810818,11.50007318,21965002.0,1.130703429,1.971684502,2457899.19,51.68425365,0.51015825,0,1
1611,3332535,5.553349116,12.41766613,2.980610669,16893044.0,0.926378853,1.094086334,2458024.135,337.0582411,0.9706709,0,0
1612,3148445,221.0828104,494.3561926,18.75510324,66556200.0,1.051864647,3.136871378,2458224.91,287.0261935,0.325180564,0,2
1613,3774574,25.01237761,55.92937662,14.46379771,22450534.0,0.258328892,1.124767058,2457806.708,123.0396583,1.713841296,0,1
1614,3572706,366.9061375,820.4270649,25.8563024,74254176.0,0.430229278,1.377691094,2457892.001,124.4245446,1.146780025,1,2
1615,2068347,278.3267681,622.3575734,20.99591951,40877064.0,0.597207058,1.328548495,2457849.953,157.0428577,1.043151362,1,2
1616,3653902,116.0259082,259.4418179,7.430729247,18765778.0,0.894275801,1.931158231,2457753.233,145.1401514,0.586977305,1,2
1617,3274164,27.83267681,62.23575734,14.96857321,7409036.0,0.757765423,2.083781555,2457833.172,97.38376165,0.581991721,0,1
1618,3014162,211.1324448,472.1064988,9.751360076,25402662.0,1.131277254,3.500199823,2457520.931,134.1285599,0.279685395,0,1
1619,3781002,84.94835565,189.9502978,18.63501901,18393002.0,0.409561882,1.318425645,2458125.727,206.3137539,1.227264474,0,1
1620,3751828,29.14439045,65.16883822,18.28850598,38496948.0,0.861672221,1.200136067,2457961.054,37.14312129,0.941622106,0,1
1621,3638430,167.7084622,375.0075218,22.94373078,19221364.0,0.542856403,3.381485043,2458366.519,228.7489645,0.358590588,0,2
1622,3549392,506.4714588,1132.504611,26.01101826,72517488.0,0.817686096,2.580097935,2458002.41,359.1497432,0.445097763,1,2
1623,3699506,167.7084622,375.0075218,9.785342858,71798808.0,0.614809185,1.846246727,2458105.149,284.4380447,0.722049292,1,2
1624,3686082,483.6764882,1081.533507,22.5830476,47033548.0,0.675228082,2.210717312,2457916.354,47.84661857,0.568613155,0,2
1625,3758846,60.89126221,136.1570015,3.954499334,71321280.0,0.992043591,2.232111672,2457688.203,150.3809431,0.481531992,0,0
1626,3512698,16.0160338,35.8129403,13.24843685,30486536.0,0.976991674,2.182329773,2458213.382,254.3187913,0.496430372,0,0
1627,3703071,152.9519353,342.0109247,15.87426449,36620372.0,0.736487878,1.19116777,2457959.665,194.2120549,1.041609386,1,2
1628,3024691,334.6223745,748.2383761,15.82727472,64027568.0,1.276953154,1.752443395,2457670.549,68.70620277,0.528706778,0,2
1629,3752445,38.72174999,86.58446519,4.700804372,21001170.0,0.896958937,1.105500933,2457663.997,297.5321059,0.98379211,0,0
1630,3248972,33.46223745,74.82383761,17.02066314,54092676.0,0.918597842,1.529069181,2458094.774,291.3700858,0.727981868,0,1
1631,3338369,253.8370294,567.5968529,17.70235596,52596580.0,0.593467884,1.792383035,2457859.263,106.8393309,0.756456768,0,2
1632,2415745,366.9061375,820.4270649,14.1016108,20785300.0,0.949188058,2.543419813,2457616.602,163.9610389,0.42709484,1,2
1633,3180192,9.650614696,21.57943048,7.985336371,29217824.0,0.761277168,1.198991409,2458167.133,190.7473633,1.015723967,0,0
1634,3752441,30.51792326,68.24015094,5.676601945,25748890.0,0.809299486,1.127875561,2458081.456,276.2959075,1.033941026,0,0
1635,3667139,50.64714588,113.2504611,16.33285624,46730904.0,0.630383443,1.245442834,2457847.944,165.535061,1.085075967,0,1
1636,3729541,80.27031673,179.4898848,24.59348232,72585976.0,0.481106774,3.492079404,2458384.505,224.8308605,0.351998403,0,1
1637,2455415,152.9519353,342.0109247,6.045261225,60299660.0,1.036413791,1.527218949,2458097.318,294.2462048,0.67914945,0,1
1638,3566630,92.16265485,206.0819612,9.902703357,4727701.0,0.947482198,3.924869757,2458458.812,241.2039835,0.259203636,0,1
1639,3776011,19.69495426,44.03925655,12.92547486,58546964.0,0.620541205,1.174131888,2458146.064,191.2184846,1.159500766,0,0
1640,3057547,192.5550782,430.5662442,9.274133231,24815358.0,1.024156806,2.259811013,2458081.653,321.9851786,0.468436501,0,1
1641,3775253,12.8278826,28.6840175,6.750519737,2216685.0,0.9936291,2.154626076,2457945.395,27.50013791,0.499050136,0,0
1642,3774009,61.6247225,137.7970686,9.947748123,19958000.0,1.092307993,1.719746192,2457882.4,69.81731119,0.59117157,0,1
1643,3735598,14.60679643,32.66178974,15.24841644,72873552.0,0.424075029,1.019577649,2457903.278,156.2492443,1.607144721,0,0
1644,3691712,26.58,59.43468684,1.444412563,16750804.0,1.041219117,1.294439981,2457870.114,101.8278746,0.780970958,0,0
1645,3625128,278.3267681,622.3575734,21.82359578,65705832.0,0.560354232,3.059710299,2457982.891,7.126982341,0.404738576,0,2
1646,3596097,66.76594135,149.2931834,4.732979742,51799980.0,0.947929021,1.61134832,2458128.612,272.7703549,0.680883861,0,1
1647,3388353,334.6223745,748.2383761,24.18324736,27172210.0,0.599185558,3.538581409,2457735.83,315.1777438,0.331207395,0,2
1648,3760958,88.01465209,196.8067451,8.810790753,60372404.0,0.99125811,1.453326112,2457795.707,149.3676755,0.72935936,0,1
1649,3511892,242.4124811,542.0507863,31.14816997,27044156.0,0.24565355,4.129255488,2457583.979,126.8913999,0.304646032,1,2
1650,3755345,133.2155667,297.8790628,14.8322369,25157724.0,0.938903319,1.136023914,2457847.971,142.2647526,0.93270598,1,2
1651,3102762,40.23045798,89.95803882,12.78312629,54727168.0,0.979681623,1.005410915,2458172.58,188.4820622,0.996730922,0,1
1652,3346470,116.0259082,259.4418179,4.386855641,47091452.0,1.268650829,3.202246007,2457696.686,89.59099266,0.294887996,0,1
1653,2401954,461.9074603,1032.856481,15.7269662,44619224.0,0.589258429,1.063386951,2458113.076,212.2843195,1.312138131,1,2
